N_unmapped	1808637	1808637	1808637
N_multimapping	1876000	1876000	1876000
N_noFeature	2070883	6994104	7056816
N_ambiguous	5233293	910249	903401
Caust.v2_010917-RA	1	1	0
Caust.v2_010920-RA	127	65	72
Caust.v2_010919-RA	6	159	159
Caust.v2_010922-RA	0	0	0
Caust.v2_010925-RA	42	439	387
Caust.v2_010927-RA	1073	1151	1145
Caust.v2_010929-RA	1	244	267
Caust.v2_010931-RA	567	253	314
Caust.v2_010939-RA	0	0	0
Caust.v2_010942-RA	0	4	3
Caust.v2_010942-RA,Caust.v2_010942-RB	237	110	127
Caust.v2_010942-RB	0	0	0
Caust.v2_010943-RA	5415	2668	2748
Caust.v2_010945-RA	26	11	15
Caust.v2_010946-RA	47	23	24
Caust.v2_010947-RA	17	8	9
Caust.v2_010949-RB,Caust.v2_010949-RA	144	70	79
Caust.v2_010949-RB	0	0	0
Caust.v2_010949-RA	0	0	0
Caust.v2_010918-RA	3821	2046	2097
Caust.v2_010921-RA	0	0	0
Caust.v2_010924-RA	4	3	2
Caust.v2_010926-RA	764	742	806
Caust.v2_010928-RA	437	821	843
Caust.v2_010930-RA	2219	1387	1338
Caust.v2_010932-RA	941	705	668
Caust.v2_010941-RA	600	331	299
Caust.v2_010948-RA	1241	565	682
Caust.v2_010950-RA	104	42	62
Caust.v2_010936-RA	34	20	16
Caust.v2_010933-RA	0	237	195
Caust.v2_010940-RA	3	1	2
Caust.v2_010935-RA	0	0	0
Caust.v2_010944-RA	16	4	12
Caust.v2_010923-RA	0	0	1
Caust.v2_010934-RA	0	0	0
Caust.v2_010937-RA	4	2	4
Caust.v2_010938-RA	2	0	2
Caust.v2_010063-RA	6	1	5
Caust.v2_010063-RA,Caust.v2_010063-RB	0	16	16
Caust.v2_010063-RB	0	135	156
Caust.v2_010067-RA	11	41	44
Caust.v2_010067-RA,Caust.v2_010067-RB	1851	898	953
Caust.v2_010067-RB	0	0	0
Caust.v2_010071-RA	0	43	37
Caust.v2_010077-RA	1239	634	605
Caust.v2_010079-RB,Caust.v2_010079-RC	0	0	2
Caust.v2_010079-RB,Caust.v2_010079-RA,Caust.v2_010079-RC	0	130	104
Caust.v2_010079-RB,Caust.v2_010079-RA	0	0	0
Caust.v2_010079-RA	0	0	0
Caust.v2_010079-RC	0	0	0
Caust.v2_010083-RA	0	0	0
Caust.v2_010065-RA	0	321	349
Caust.v2_010066-RA	1871	1159	1080
Caust.v2_010068-RA	1135	659	589
Caust.v2_010069-RB	1	0	1
Caust.v2_010069-RC,Caust.v2_010069-RB	664	333	331
Caust.v2_010069-RA	2122	1053	1069
Caust.v2_010069-RA,Caust.v2_010069-RC	0	0	0
Caust.v2_010069-RA,Caust.v2_010069-RC,Caust.v2_010069-RB	676	330	346
Caust.v2_010070-RA	343	211	212
Caust.v2_010072-RA	21	9	12
Caust.v2_010073-RA	33	17	16
Caust.v2_010074-RA	8	6	2
Caust.v2_010075-RA	68	34	34
Caust.v2_010076-RA	743	370	373
Caust.v2_010078-RA	4	236	229
Caust.v2_010080-RA	25	675	673
Caust.v2_010082-RA	9	6	6
Caust.v2_010085-RA	109	49	60
Caust.v2_010081-RA	0	14	18
