N_unmapped	2993581	2993581	2993581
N_multimapping	270035	270035	270035
N_noFeature	2392782	9561881	9686462
N_ambiguous	4659996	2322059	2271550
rna-XR_001381396.1	105	51	54
rna-XR_001381391.1	0	0	0
rna-XR_001381387.1	20	10	10
rna-XR_001381389.1	25	7	18
rna-XM_014742874.1	2311	1201	1116
rna-XM_014743129.1	3	3	0
rna-XM_014743000.1	597	311	286
rna-XM_014742743.1	236	128	108
rna-XM_014758187.1	0	0	0
rna-XM_014746502.1	1	0	1
rna-XM_014758308.1	28491	14528	13963
rna-XM_014758434.1	847	436	411
rna-XM_014759095.1	41	23	18
rna-XR_001382424.1	0	0	0
rna-XR_001382423.1	0	0	0
rna-XR_001382425.1	0	0	0
rna-XR_001382421.1	0	0	0
rna-XM_014760144.1	53	30	23
rna-XM_014760563.1	0	0	0
rna-XM_014760572.1	0	0	0
rna-XM_014760546.1	0	0	0
rna-XM_014760555.1	0	0	0
rna-XM_014745966.1	0	0	0
rna-XM_014745790.1	0	0	0
rna-XM_014745877.1	0	0	0
rna-XM_014753087.1	0	0	0
rna-XM_014753263.1	0	0	0
rna-XM_014753172.1	0	0	0
rna-XM_014755381.1	0	0	0
rna-XM_014755631.1	0	0	0
rna-XM_014755545.1	0	0	0
rna-XM_014755469.1	0	0	0
rna-XM_014755748.1	28	15	13
rna-XM_014756669.1	2846	1453	1393
rna-XM_014760635.1	0	0	0
rna-XM_014760642.1	0	0	0
rna-XM_014759640.1	0	0	0
rna-XM_014759666.1	0	0	0
rna-XM_014759658.1	0	0	0
rna-XM_014759648.1	0	0	0
rna-XM_014760023.1	1	1	0
rna-XM_014760032.1	0	0	0
rna-XM_014759494.1	975	475	503
rna-XM_014759445.1	580	288	295
rna-XM_014760225.1	1	1	0
rna-XM_014760231.1	0	0	0
rna-XM_014759864.1	0	0	0
rna-XM_014759842.1	0	0	0
rna-XM_014759847.1	0	0	0
rna-XM_014759855.1	0	0	0
rna-XM_014759883.1	0	0	0
rna-XM_014759874.1	0	0	0
rna-XM_014759892.1	0	0	0
rna-XM_014759905.1	76	43	33
rna-XM_014760089.1	0	0	0
rna-XM_014760097.1	0	0	0
rna-XM_014759729.1	70	41	47
rna-XM_014759720.1	0	0	0
rna-XM_014759747.1	121	55	66
rna-XM_014759739.1	0	0	0
rna-XM_014745576.1	492	224	268
rna-XR_001381514.1	102	52	50
rna-XM_014760107.1	631	327	304
rna-XM_014760327.1	0	0	0
rna-XM_014760335.1	0	0	0
rna-XM_014751968.1	0	0	0
rna-XM_014752048.1	0	0	0
rna-XM_014752130.1	0	0	0
rna-XM_014752817.1	75	29	46
rna-XM_014752566.1	3	1	2
rna-XM_014752476.1	0	0	0
rna-XM_014752387.1	0	0	0
rna-XM_014752210.1	0	0	0
rna-XM_014752651.1	0	0	0
rna-XM_014752303.1	0	0	0
rna-XM_014752737.1	3	1	2
rna-XM_014752943.1	244	135	109
rna-XM_014759708.1	1636	816	820
rna-XM_014760511.1	309	147	162
rna-XM_014759686.1	0	0	0
rna-XM_014759694.1	0	0	0
rna-XM_014759678.1	0	0	0
rna-XM_014761482.1	3	0	3
rna-XM_014760273.1	5	6	1
rna-XM_014760353.1	0	0	0
rna-XM_014760862.1	17	8	9
rna-XM_014742315.1	578	311	274
rna-XM_014760980.1	3509	1746	1766
rna-XM_014760741.1	83	59	51
rna-XM_014761230.1	182	118	91
rna-XM_014761356.1	214	123	93
rna-XR_001381342.1	0	2	0
rna-XR_001381337.1	0	0	0
rna-XM_014761105.1	323	229	260
rna-XR_001381346.1	3	4	0
rna-XR_001381351.1	7	6	1
rna-XM_014760693.1	21	14	7
rna-XM_014760610.1	16384	8393	8002
rna-XM_014760488.1	421	226	207
rna-XM_014760489.1	102	61	60
rna-XM_014760475.1	100	60	58
rna-XM_014760077.1	432	216	216
rna-XM_014760059.1	0	0	0
rna-XM_014760067.1	0	0	0
rna-XR_001381821.1	7	5	2
rna-XR_001381830.1	0	0	0
rna-XM_014749926.1	0	0	0
rna-XM_014750007.1	2	2	0
rna-XM_014750104.1	0	0	0
rna-XM_014750809.1	0	0	0
rna-XM_014750898.1	0	0	0
rna-XM_014750679.1	830	429	407
rna-XM_014750468.1	2	4	3
rna-XM_014750306.1	0	0	0
rna-XM_014750388.1	0	0	0
rna-XM_014750556.1	0	0	0
rna-XM_014760294.1	0	0	0
rna-XM_014760316.1	0	0	0
rna-XM_014760309.1	0	0	0
rna-XM_014760302.1	0	0	0
rna-XM_014752902.1	369	199	170
rna-XM_014760501.1	2759	1366	1393
rna-XM_014759400.1	10	10	14
rna-XM_014758918.1	5	6	2
rna-XM_014758847.1	1	0	1
rna-XM_014758992.1	0	0	0
rna-XM_014759163.1	0	0	1
rna-XM_014759097.1	0	0	0
rna-XM_014759255.1	1	0	1
rna-XM_014759315.1	1	0	1
rna-XM_014759545.1	0	0	0
rna-XM_014759563.1	0	0	0
rna-XM_014759537.1	0	0	0
rna-XM_014759580.1	0	0	0
rna-XM_014759572.1	0	0	0
rna-XM_014759555.1	0	0	0
rna-XM_014759614.1	654	362	293
rna-XM_014759591.1	6	3	3
rna-XM_014759600.1	0	0	0
rna-XM_014760046.1	198	80	118
rna-XM_014760438.1	319	164	155
rna-XM_014760158.1	41	19	22
rna-XM_014760168.1	0	0	0
rna-XM_014760181.1	68	42	31
rna-XM_014755874.1	0	1	0
rna-XM_014755956.1	0	0	0
rna-XM_014756370.1	0	14	16
rna-XM_014756286.1	0	0	0
rna-XM_014756168.1	0	0	0
rna-XM_014756082.1	0	0	0
rna-XM_014756628.1	1393	748	672
rna-XM_014756495.1	326	181	167
rna-XM_014756919.1	0	0	0
rna-XM_014757003.1	0	0	0
rna-XM_014756754.1	0	0	0
rna-XM_014756837.1	0	0	0
rna-XM_014757457.1	0	0	0
rna-XM_014757118.1	0	0	0
rna-XM_014757203.1	0	0	0
rna-XM_014757283.1	0	0	0
rna-XM_014757372.1	7	4	3
rna-XM_014742661.1	514	255	259
rna-XM_014759551.1	3110	1588	1522
rna-XM_014760452.1	120	58	62
rna-XM_014760462.1	0	0	0
rna-XM_014743948.1	208	120	88
rna-XM_014760615.1	0	0	0
rna-XM_014760605.1	0	0	0
rna-XM_014759824.1	0	0	0
rna-XM_014759815.1	0	0	0
rna-XM_014759804.1	0	0	0
rna-XM_014759794.1	0	0	0
rna-XM_014759832.1	0	0	0
rna-XM_014759785.1	0	0	0
rna-XR_001382439.1	2	0	2
rna-XM_014760203.1	0	0	0
rna-XM_014760211.1	0	0	0
rna-XM_014760195.1	23	12	11
rna-XM_014760283.1	701	380	321
rna-XM_014760274.1	4	3	1
rna-XM_014745235.1	517	253	264
rna-XR_001382441.1	0	0	0
rna-XM_014757661.1	2	1	1
rna-XM_014757579.1	0	0	0
rna-XM_014757741.1	0	0	0
rna-XM_014757821.1	1	1	0
rna-XM_014757987.1	0	0	0
rna-XM_014757907.1	1	1	0
